,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
0,-2.0,-2.0,15.0,6.0,0.0,0.0,1.0,0.0
1,-2.0,-1.0,15.0,6.0,0.0,0.0,1.0,0.0
2,-2.0,0.0,15.0,6.0,0.0,0.0,1.0,0.0
3,-2.0,1.0,15.0,6.0,0.0,0.0,1.0,0.0
4,-2.0,2.0,15.0,6.0,0.06666666666666667,0.06666666666666667,0.8888888888888888,0.08333333333333333
5,-2.0,3.0,15.0,6.0,0.2222222222222222,0.2222222222222222,0.7979797979797979,0.23071118656857198
6,-2.0,4.0,15.0,6.0,0.3333333333333333,0.3333333333333333,0.8011695906432749,0.2608695652173913
7,-2.0,5.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.8572281959378734,0.3356276630612914
8,-2.0,6.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.8555555555555555,0.3333333333333333
9,-2.0,7.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.8555555555555555,0.3333333333333333
10,-2.0,8.0,15.0,6.0,0.4777777777777778,0.4777777777777778,0.8653594771241829,0.3928458372902817
11,-2.0,9.0,15.0,6.0,0.6166666666666667,0.6166666666666667,0.9138576779026217,0.5640722107132288
12,-1.0,-2.0,15.0,6.0,0.0,0.0,1.0,0.0
13,-1.0,-1.0,15.0,6.0,0.0,0.0,1.0,0.0
14,-1.0,0.0,15.0,6.0,0.0,0.0,1.0,0.0
15,-1.0,1.0,15.0,6.0,0.0,0.0,1.0,0.0
16,-1.0,2.0,15.0,6.0,0.09444444444444444,0.09444444444444444,1.0,0.1021021021021021
17,-1.0,3.0,15.0,6.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.1111111111111111
18,-1.0,4.0,15.0,6.0,0.3333333333333333,0.3333333333333333,0.9259259259259258,0.2777777777777778
19,-1.0,5.0,15.0,6.0,0.3333333333333333,0.3333333333333333,0.882084504746771,0.24240470468710312
20,-1.0,6.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.8555555555555555,0.3333333333333333
21,-1.0,7.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.8555555555555555,0.3333333333333333
22,-1.0,8.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.8555555555555555,0.3333333333333333
23,-1.0,9.0,15.0,6.0,0.4666666666666667,0.4666666666666667,0.8564814814814816,0.3716475095785441
24,0.0,-2.0,15.0,6.0,0.19444444444444445,0.19444444444444445,0.49502743484224965,0.08023628449801501
25,0.0,-1.0,15.0,6.0,0.2,0.2,0.5152505446623094,0.09087024087024087
26,0.0,0.0,15.0,6.0,0.25,0.25,0.5737606837606838,0.16087047499476878
27,0.0,1.0,15.0,6.0,0.35,0.35,0.607987948265726,0.21711971711971714
28,0.0,2.0,15.0,6.0,0.3888888888888889,0.3888888888888889,0.668482207697894,0.25487012987012986
29,0.0,3.0,15.0,6.0,0.4111111111111111,0.4111111111111111,0.6997285783000069,0.2975940049976145
30,0.0,4.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.7367795603089721,0.34238350329899625
31,0.0,5.0,15.0,6.0,0.4722222222222222,0.4722222222222222,0.8402283706631533,0.4066404788627011
32,0.0,6.0,15.0,6.0,0.5444444444444444,0.5444444444444444,0.8604336043360433,0.47633549636501354
33,0.0,7.0,15.0,6.0,0.5222222222222223,0.5222222222222223,0.859173126614987,0.4460635713116594
34,0.0,8.0,15.0,6.0,0.6111111111111112,0.6111111111111112,0.8650793650793651,0.5342755035737492
35,0.0,9.0,15.0,6.0,0.7611111111111111,0.7611111111111111,0.9241622574955909,0.7112051810846992
36,1.0,-2.0,15.0,6.0,0.5166666666666667,0.5166666666666667,0.8500135119758776,0.5244944699303274
37,1.0,-1.0,15.0,6.0,0.8388888888888889,0.8388888888888889,0.9347442680776014,0.8587211141013149
38,1.0,0.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9846079846079846,0.9833020115433467
39,1.0,1.0,15.0,6.0,1.0,1.0,1.0,1.0
40,1.0,2.0,15.0,6.0,1.0,1.0,1.0,1.0
41,1.0,3.0,15.0,6.0,1.0,1.0,1.0,1.0
42,1.0,4.0,15.0,6.0,1.0,1.0,1.0,1.0
43,1.0,5.0,15.0,6.0,1.0,1.0,1.0,1.0
44,1.0,6.0,15.0,6.0,1.0,1.0,1.0,1.0
45,1.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
46,1.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
47,1.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
48,2.0,-2.0,15.0,6.0,0.3111111111111111,0.3111111111111111,0.8432239057239057,0.25430912747474593
49,2.0,-1.0,15.0,6.0,0.45555555555555555,0.45555555555555555,0.882982650424511,0.42768403339990463
50,2.0,0.0,15.0,6.0,0.5333333333333333,0.5333333333333333,0.8368529348061511,0.5284483530041603
51,2.0,1.0,15.0,6.0,0.7555555555555555,0.7555555555555555,0.8936101088023447,0.7581852274180109
52,2.0,2.0,15.0,6.0,0.8333333333333334,0.8333333333333334,0.9236702127659574,0.8376950156997289
53,2.0,3.0,15.0,6.0,0.9333333333333333,0.9333333333333333,0.9574074074074073,0.9369572922204501
54,2.0,4.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9890109890109892
55,2.0,5.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
56,2.0,6.0,15.0,6.0,1.0,1.0,1.0,1.0
57,2.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
58,2.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
59,2.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
