,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
21,-1.0,7.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9335569335569337,0.8477494549381585
22,-1.0,8.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9405779405779406,0.8503973175324974
23,-1.0,9.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
24,0.0,-2.0,15.0,6.0,0.25,0.25,0.594842433552111,0.1697514209655371
25,0.0,-1.0,15.0,6.0,0.2833333333333333,0.2833333333333333,0.6251637144390768,0.20588493631971894
26,0.0,0.0,15.0,6.0,0.34444444444444444,0.34444444444444444,0.6697530049451806,0.25022894698904896
27,0.0,1.0,15.0,6.0,0.4222222222222222,0.4222222222222222,0.7021986502631664,0.3154794515299436
28,0.0,2.0,15.0,6.0,0.7166666666666667,0.7166666666666667,0.847784443482384,0.6468825215987238
29,0.0,3.0,15.0,6.0,0.7777777777777778,0.7777777777777778,0.8895174244011455,0.7040750023206164
30,0.0,4.0,15.0,6.0,0.7777777777777778,0.7777777777777778,0.8111111111111111,0.7283950617283951
31,0.0,5.0,15.0,6.0,0.8555555555555555,0.8555555555555555,0.9060209942562885,0.8199989311100423
32,0.0,6.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
33,0.0,7.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.936786410470621,0.8489860760676572
34,0.0,8.0,15.0,6.0,0.8944444444444445,0.8944444444444445,0.9383669383669384,0.8609124437109033
35,0.0,9.0,15.0,6.0,0.9222222222222223,0.9222222222222223,0.9542483660130718,0.9113643558088002
36,1.0,-2.0,15.0,6.0,0.6277777777777778,0.6277777777777778,0.8112245325480619,0.5842981968978174
37,1.0,-1.0,15.0,6.0,0.7388888888888889,0.7388888888888889,0.857861743731309,0.6736049787996985
38,1.0,0.0,15.0,6.0,0.8777777777777778,0.8777777777777778,0.9238741847437498,0.8569959634324906
39,1.0,1.0,15.0,6.0,0.9333333333333333,0.9333333333333333,0.9583333333333334,0.9267399267399267
40,1.0,2.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9855072463768116,0.983239053006495
41,1.0,3.0,15.0,6.0,1.0,1.0,1.0,1.0
42,1.0,4.0,15.0,6.0,1.0,1.0,1.0,1.0
43,1.0,5.0,15.0,6.0,1.0,1.0,1.0,1.0
44,1.0,6.0,15.0,6.0,1.0,1.0,1.0,1.0
45,1.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
46,1.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
47,1.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
48,2.0,-2.0,15.0,6.0,0.18333333333333332,0.18333333333333332,0.8283362727807173,0.1906230806486561
49,2.0,-1.0,15.0,6.0,0.35,0.35,0.8653483992467044,0.35236736578997935
50,2.0,0.0,15.0,6.0,0.5222222222222223,0.5222222222222223,0.8595679012345679,0.5180379839413942
51,2.0,1.0,15.0,6.0,0.7444444444444445,0.7444444444444445,0.8618586538497551,0.7231715435647462
52,2.0,2.0,15.0,6.0,0.8444444444444444,0.8444444444444444,0.9002458446902892,0.8391962196746139
53,2.0,3.0,15.0,6.0,0.9333333333333333,0.9333333333333333,0.9523809523809524,0.9335940181468637
54,2.0,4.0,15.0,6.0,0.9611111111111111,0.9611111111111111,0.9711934156378601,0.9609946906567682
55,2.0,5.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9855072463768116,0.9835511059501267
56,2.0,6.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
57,2.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
58,2.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
59,2.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
