,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
0,-2.0,-2.0,15.0,6.0,0.0,0.0,1.0,0.0
1,-2.0,-1.0,15.0,6.0,0.0,0.0,1.0,0.0
2,-2.0,0.0,15.0,6.0,0.0,0.0,1.0,0.0
3,-2.0,1.0,15.0,6.0,0.0,0.0,1.0,0.0
4,-2.0,2.0,15.0,6.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111
5,-2.0,3.0,15.0,6.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111
6,-2.0,4.0,15.0,6.0,0.25,0.25,1.0,0.2698412698412698
7,-2.0,5.0,15.0,6.0,0.7277777777777777,0.7277777777777777,0.98989898989899,0.7438699203405086
8,-2.0,6.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
9,-2.0,7.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
10,-2.0,8.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9777777777777777,0.8765432098765432
11,-2.0,9.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9855072463768116,0.983239053006495
12,-1.0,-2.0,15.0,6.0,0.0,0.0,1.0,0.0
13,-1.0,-1.0,15.0,6.0,0.0,0.0,1.0,0.0
14,-1.0,0.0,15.0,6.0,0.0,0.0,1.0,0.0
15,-1.0,1.0,15.0,6.0,0.044444444444444446,0.044444444444444446,1.0,0.0634920634920635
16,-1.0,2.0,15.0,6.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111
17,-1.0,3.0,15.0,6.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111
18,-1.0,4.0,15.0,6.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111
19,-1.0,5.0,15.0,6.0,0.25555555555555554,0.25555555555555554,1.0,0.2735042735042735
20,-1.0,6.0,15.0,6.0,0.8555555555555555,0.8555555555555555,1.0,0.8711829238145027
21,-1.0,7.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
22,-1.0,8.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
23,-1.0,9.0,15.0,6.0,0.8944444444444445,0.8944444444444445,1.0,0.8994708994708994
24,0.0,-2.0,15.0,6.0,0.18888888888888888,0.18888888888888888,0.7691141433831493,0.11449430199430198
25,0.0,-1.0,15.0,6.0,0.22777777777777777,0.22777777777777777,0.7438271604938271,0.1234025234025234
26,0.0,0.0,15.0,6.0,0.2777777777777778,0.2777777777777778,0.7282317499035765,0.17990969603872828
27,0.0,1.0,15.0,6.0,0.3388888888888889,0.3388888888888889,0.6361204867936814,0.244668911335578
28,0.0,2.0,15.0,6.0,0.4666666666666667,0.4666666666666667,0.7483091787439614,0.3960607293940628
29,0.0,3.0,15.0,6.0,0.6611111111111111,0.6611111111111111,0.7777777777777778,0.5973266499582289
30,0.0,4.0,15.0,6.0,0.7888888888888889,0.7888888888888889,0.8918128654970761,0.7264600023220712
31,0.0,5.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
32,0.0,6.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9405779405779406,0.8503973175324973
33,0.0,7.0,15.0,6.0,0.9111111111111111,0.9111111111111111,0.9506172839506173,0.8941798941798942
34,0.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
35,0.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
36,1.0,-2.0,15.0,6.0,0.6944444444444444,0.6944444444444444,0.8187189105661759,0.6930245819462784
37,1.0,-1.0,15.0,6.0,0.8666666666666667,0.8666666666666667,0.9246031746031746,0.8712387402214102
38,1.0,0.0,15.0,6.0,0.9611111111111111,0.9611111111111111,0.9663299663299664,0.9597091361797244
39,1.0,1.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9841269841269843,0.9831729626338099
40,1.0,2.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
41,1.0,3.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
42,1.0,4.0,15.0,6.0,1.0,1.0,1.0,1.0
43,1.0,5.0,15.0,6.0,1.0,1.0,1.0,1.0
44,1.0,6.0,15.0,6.0,1.0,1.0,1.0,1.0
45,1.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
46,1.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
47,1.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
48,2.0,-2.0,15.0,6.0,0.5666666666666667,0.5666666666666667,0.7544881588999236,0.5659966584509732
49,2.0,-1.0,15.0,6.0,0.6888888888888889,0.6888888888888889,0.8415214531960079,0.6963376645500765
50,2.0,0.0,15.0,6.0,0.7833333333333333,0.7833333333333333,0.8633958633958634,0.7825762170923463
51,2.0,1.0,15.0,6.0,0.85,0.85,0.894542584058713,0.8485417305850742
52,2.0,2.0,15.0,6.0,0.9388888888888889,0.9388888888888889,0.9557387057387058,0.9408508158508159
53,2.0,3.0,15.0,6.0,0.9722222222222222,0.9722222222222222,0.9814814814814816,0.9753540806172385
54,2.0,4.0,15.0,6.0,1.0,1.0,1.0,1.0
55,2.0,5.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9846079846079846,0.9833020115433467
56,2.0,6.0,15.0,6.0,1.0,1.0,1.0,1.0
57,2.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
58,2.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
59,2.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
