,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
0,-2.0,-2.0,15.0,6.0,0.011111111111111112,0.011111111111111112,0.8924731182795698,0.005420054200542005
1,-2.0,-1.0,15.0,6.0,0.10555555555555556,0.10555555555555556,0.9156118143459916,0.04264870931537598
2,-2.0,0.0,15.0,6.0,0.21666666666666667,0.21666666666666667,0.9236111111111112,0.16117216117216115
3,-2.0,1.0,15.0,6.0,0.2222222222222222,0.2222222222222222,0.9259259259259258,0.16666666666666666
4,-2.0,2.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.9259259259259258,0.3888888888888889
5,-2.0,3.0,15.0,6.0,0.4444444444444444,0.4444444444444444,0.9259259259259258,0.3888888888888889
6,-2.0,4.0,15.0,6.0,0.5555555555555556,0.5555555555555556,0.9260907180818194,0.511182250678049
7,-2.0,5.0,15.0,6.0,0.5555555555555556,0.5555555555555556,0.8918128654970761,0.4840357598978289
8,-2.0,6.0,15.0,6.0,0.6444444444444445,0.6444444444444445,0.920142364586809,0.6223962854275917
9,-2.0,7.0,15.0,6.0,0.8444444444444444,0.8444444444444444,0.9682539682539683,0.8425925925925926
10,-2.0,8.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
11,-2.0,9.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
12,-1.0,-2.0,15.0,6.0,0.1111111111111111,0.1111111111111111,0.9072543617998162,0.031520882584712376
13,-1.0,-1.0,15.0,6.0,0.17222222222222222,0.17222222222222222,0.909657320872274,0.11384867214178873
14,-1.0,0.0,15.0,6.0,0.2222222222222222,0.2222222222222222,0.9166666666666666,0.15555555555555556
15,-1.0,1.0,15.0,6.0,0.2222222222222222,0.2222222222222222,0.9253187613843352,0.16598079561042525
16,-1.0,2.0,15.0,6.0,0.25555555555555554,0.25555555555555554,0.9259259259259258,0.21794871794871792
17,-1.0,3.0,15.0,6.0,0.3333333333333333,0.3333333333333333,0.9259259259259258,0.2777777777777778
18,-1.0,4.0,15.0,6.0,0.43333333333333335,0.43333333333333335,0.918918918918919,0.3747667039940277
19,-1.0,5.0,15.0,6.0,0.5555555555555556,0.5555555555555556,0.9070707070707071,0.49135802469135803
20,-1.0,6.0,15.0,6.0,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.48148148148148145
21,-1.0,7.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.9444444444444444,0.6296296296296297
22,-1.0,8.0,15.0,6.0,0.8111111111111111,0.8111111111111111,0.9432950191570881,0.8080039662220921
23,-1.0,9.0,15.0,6.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888
24,0.0,-2.0,15.0,6.0,0.2222222222222222,0.2222222222222222,0.7257059039237258,0.09228650137741047
25,0.0,-1.0,15.0,6.0,0.2222222222222222,0.2222222222222222,0.7259259259259259,0.0925925925925926
26,0.0,0.0,15.0,6.0,0.26666666666666666,0.26666666666666666,0.7259259259259259,0.1560846560846561
27,0.0,1.0,15.0,6.0,0.3333333333333333,0.3333333333333333,0.837037037037037,0.20370370370370372
28,0.0,2.0,15.0,6.0,0.37222222222222223,0.37222222222222223,0.791812865497076,0.24361399842343584
29,0.0,3.0,15.0,6.0,0.5555555555555556,0.5555555555555556,0.8140875476551375,0.4254148317231944
30,0.0,4.0,15.0,6.0,0.5722222222222222,0.5722222222222222,0.8181886339781076,0.4583314281177214
