,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
0,-2.0,-2.0,15.0,6.0,0.3333333333333333,0.3333333333333333,0.7905581637976004,0.17846967846967846
1,-2.0,-1.0,15.0,6.0,0.34444444444444444,0.34444444444444444,0.7907137907137907,0.19933046745163585
2,-2.0,0.0,15.0,6.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7037037037037036
3,-2.0,1.0,15.0,6.0,0.8333333333333334,0.8333333333333334,0.9333333333333333,0.8042328042328042
4,-2.0,2.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
5,-2.0,3.0,15.0,6.0,0.9055555555555556,0.9055555555555556,0.9489489489489489,0.8847359945758114
6,-2.0,4.0,15.0,6.0,0.9388888888888889,0.9388888888888889,0.9605734767025089,0.9338892645180679
7,-2.0,5.0,15.0,6.0,0.9611111111111111,0.9611111111111111,0.9711934156378601,0.9598825130740025
8,-2.0,6.0,15.0,6.0,0.9666666666666667,0.9666666666666667,0.9743589743589743,0.9658994032395567
9,-2.0,7.0,15.0,6.0,0.9777777777777777,0.9777777777777777,0.9814814814814816,0.9775533108866442
10,-2.0,8.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9855072463768116,0.983239053006495
11,-2.0,9.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
12,-1.0,-2.0,15.0,6.0,0.2777777777777778,0.2777777777777778,0.782848771692585,0.16291481080213474
13,-1.0,-1.0,15.0,6.0,0.3333333333333333,0.3333333333333333,0.787037037037037,0.17407407407407408
14,-1.0,0.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.8720996038483305,0.575273338940286
15,-1.0,1.0,15.0,6.0,0.8333333333333334,0.8333333333333334,0.9333333333333333,0.8042328042328042
16,-1.0,2.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
17,-1.0,3.0,15.0,6.0,0.9111111111111111,0.9111111111111111,0.9506172839506173,0.8941798941798942
18,-1.0,4.0,15.0,6.0,0.9555555555555556,0.9555555555555556,0.9682539682539683,0.9537037037037036
19,-1.0,5.0,15.0,6.0,0.9722222222222222,0.9722222222222222,0.9777777777777777,0.9717813051146383
20,-1.0,6.0,15.0,6.0,0.9722222222222222,0.9722222222222222,0.9777777777777777,0.9717813051146383
21,-1.0,7.0,15.0,6.0,0.9833333333333333,0.9833333333333333,0.9855072463768116,0.983239053006495
22,-1.0,8.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
23,-1.0,9.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
24,0.0,-2.0,15.0,6.0,0.38333333333333336,0.38333333333333336,0.7266565477947593,0.2954739015479514
25,0.0,-1.0,15.0,6.0,0.5833333333333334,0.5833333333333334,0.8154396943873174,0.4942724935654966
26,0.0,0.0,15.0,6.0,0.6722222222222223,0.6722222222222223,0.9115760782427448,0.6292461818423742
27,0.0,1.0,15.0,6.0,0.8666666666666667,0.8666666666666667,0.9393939393939394,0.8348765432098765
28,0.0,2.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
29,0.0,3.0,15.0,6.0,0.9222222222222223,0.9222222222222223,0.9542483660130718,0.9113643558088002
30,0.0,4.0,15.0,6.0,0.9611111111111111,0.9611111111111111,0.9711934156378601,0.9598825130740025
31,0.0,5.0,15.0,6.0,0.9722222222222222,0.9722222222222222,0.9777777777777777,0.9717813051146383
32,0.0,6.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
33,0.0,7.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
34,0.0,8.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
35,0.0,9.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
36,1.0,-2.0,15.0,6.0,0.40555555555555556,0.40555555555555556,0.9182144020853699,0.4283706314066845
37,1.0,-1.0,15.0,6.0,0.5055555555555555,0.5055555555555555,0.8853348297792742,0.5117243062679969
