,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
34,0.0,8.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.8703703703703703,0.5740740740740741
35,0.0,9.0,15.0,6.0,0.6666666666666666,0.6666666666666666,0.8703703703703703,0.5740740740740741
36,1.0,-2.0,15.0,6.0,0.6722222222222223,0.6722222222222223,0.8075497105424865,0.6339884349151567
37,1.0,-1.0,15.0,6.0,0.8444444444444444,0.8444444444444444,0.8910934744268078,0.8369275065027798
38,1.0,0.0,15.0,6.0,0.9111111111111111,0.9111111111111111,0.9263976317116415,0.9114430968375287
39,1.0,1.0,15.0,6.0,0.9277777777777778,0.9277777777777778,0.9441713603003925,0.9231823811450786
40,1.0,2.0,15.0,6.0,0.9166666666666666,0.9166666666666666,0.9523809523809524,0.907018907018907
41,1.0,3.0,15.0,6.0,0.9333333333333333,0.9333333333333333,0.9583333333333334,0.9267399267399267
42,1.0,4.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
43,1.0,5.0,15.0,6.0,0.8944444444444445,0.8944444444444445,0.9458689458689459,0.8636893552147789
44,1.0,6.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
45,1.0,7.0,15.0,6.0,0.9111111111111111,0.9111111111111111,0.9506172839506173,0.8941798941798942
46,1.0,8.0,15.0,6.0,0.9222222222222223,0.9222222222222223,0.9542483660130718,0.9113643558088002
47,1.0,9.0,15.0,6.0,0.9722222222222222,0.9722222222222222,0.9777777777777777,0.9717813051146383
48,2.0,-2.0,15.0,6.0,0.37222222222222223,0.37222222222222223,0.8806584362139916,0.34105056000291895
49,2.0,-1.0,15.0,6.0,0.5666666666666667,0.5666666666666667,0.8573896477122284,0.5863808875525796
50,2.0,0.0,15.0,6.0,0.7944444444444444,0.7944444444444444,0.8813092161929371,0.8039631065946854
51,2.0,1.0,15.0,6.0,0.9388888888888889,0.9388888888888889,0.9555555555555556,0.9389838556505223
52,2.0,2.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
53,2.0,3.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
54,2.0,4.0,15.0,6.0,1.0,1.0,1.0,1.0
55,2.0,5.0,15.0,6.0,1.0,1.0,1.0,1.0
56,2.0,6.0,15.0,6.0,1.0,1.0,1.0,1.0
57,2.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
58,2.0,8.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
59,2.0,9.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.9894179894179894,0.9888819401014524
