,beta,SNR,n_iter,n_hidden,accuracy,recall,precision,F1_score
31,0.0,5.0,15.0,6.0,0.7388888888888889,0.7388888888888889,0.8688301454258901,0.676397884789887
32,0.0,6.0,15.0,6.0,0.7777777777777778,0.7777777777777778,0.8718668163112607,0.696938608620664
33,0.0,7.0,15.0,6.0,0.8444444444444444,0.8444444444444444,0.9126984126984127,0.8055555555555556
34,0.0,8.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
35,0.0,9.0,15.0,6.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8518518518518517
36,1.0,-2.0,15.0,6.0,0.6555555555555556,0.6555555555555556,0.8587546083008877,0.6119622568661212
37,1.0,-1.0,15.0,6.0,0.8222222222222222,0.8222222222222222,0.8871991354749975,0.7894213753427004
38,1.0,0.0,15.0,6.0,0.8777777777777778,0.8777777777777778,0.9391534391534391,0.8434438190535751
39,1.0,1.0,15.0,6.0,0.8611111111111112,0.8611111111111112,0.9285966772711205,0.8280286225587908
40,1.0,2.0,15.0,6.0,0.8277777777777777,0.8277777777777777,0.9063251563251564,0.795693322773667
41,1.0,3.0,15.0,6.0,0.8388888888888889,0.8388888888888889,0.9162457912457913,0.8066149107170778
42,1.0,4.0,15.0,6.0,0.8555555555555555,0.8555555555555555,0.9188034188034189,0.8254842628244162
43,1.0,5.0,15.0,6.0,0.9277777777777778,0.9277777777777778,0.9455523899968344,0.9257819163135592
44,1.0,6.0,15.0,6.0,0.9666666666666667,0.9666666666666667,0.9743589743589743,0.9658994032395567
45,1.0,7.0,15.0,6.0,0.9944444444444445,0.9944444444444445,0.9947089947089947,0.9944409700507262
46,1.0,8.0,15.0,6.0,0.9888888888888889,0.9888888888888889,0.98989898989899,0.9888610414926206
47,1.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
48,2.0,-2.0,15.0,6.0,0.3,0.3,0.8468859702538528,0.30179557516276756
49,2.0,-1.0,15.0,6.0,0.4388888888888889,0.4388888888888889,0.8909246309246309,0.4380518254581223
50,2.0,0.0,15.0,6.0,0.5666666666666667,0.5666666666666667,0.9177742335637072,0.5847776929236199
51,2.0,1.0,15.0,6.0,0.7555555555555555,0.7555555555555555,0.9137254901960784,0.7547590880924215
52,2.0,2.0,15.0,6.0,0.8333333333333334,0.8333333333333334,0.9352774701611911,0.8133485082565101
53,2.0,3.0,15.0,6.0,0.8722222222222222,0.8722222222222222,0.9436579436579438,0.8573694645581681
54,2.0,4.0,15.0,6.0,0.9444444444444444,0.9444444444444444,0.9676767676767677,0.9508974607013823
55,2.0,5.0,15.0,6.0,0.9722222222222222,0.9722222222222222,0.98989898989899,0.98000198000198
56,2.0,6.0,15.0,6.0,0.9944444444444445,0.9944444444444445,1.0,0.9971509971509971
57,2.0,7.0,15.0,6.0,1.0,1.0,1.0,1.0
58,2.0,8.0,15.0,6.0,1.0,1.0,1.0,1.0
59,2.0,9.0,15.0,6.0,1.0,1.0,1.0,1.0
